 "problem_instance" , "ela_feature_class" , "technique" , "sample_size" , "value" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/diff_median_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-1.6197294180533e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/dist_ratio.coeff_var" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.14506155959066042e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/eps.max" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "2.3193450592744274e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/eps.ratio" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.6056056056056054e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/eps.s" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "1.1661661661661658e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/expl_var.cor_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.1935483870967742e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/expl_var.cor_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.1935483870967742e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/expl_var.cov_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.3870967741935484e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/expl_var.cov_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.3548387096774194e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cor_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.1935483870967742e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cor_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.1935483870967742e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cov_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.3548387096774194e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cov_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.3548387096774194e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/h.max" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.8549533943195226e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/kurtosis" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.04199011894635385e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/lin_simple.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.6619842881192735e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.max" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "7.228915605673933e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.max_by_min" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "78.12614020223937e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.min" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.0942241114425795e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/lin_simple.intercept" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "322.4059107667373e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/lin_w_interact.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.7214513689599168e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/m0" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.582221480987325e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/nb_fitness.cor" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-0.5125771000075499e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/nn_nb.cor" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.8314644674706786e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/nn_nb.mean_ratio" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.9186750583567241e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/nn_nb.sd_ratio" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.9871044339794172e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/number_of_peaks" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "1.0e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/quad_simple.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "1.0e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/quad_simple.cond" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "1.00000000000001e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/quad_w_interact.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "1.0e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/ratio_mean_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.8325265698973738e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/ratio_mean_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.8656499726458459e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/ratio_mean_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.8907165521804585e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/ratio_mean_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.9256659545690014e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/ratio_median_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.836236903907344e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/ratio_median_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.8686605414713858e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/ratio_median_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.8932222545654942e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/ratio_median_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.9272255957720827e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/skewness" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.20223397034022778e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/diff_mean_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-4.294422208774964e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/diff_mean_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-3.5414494972830663e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/diff_mean_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-2.9007958549113972e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/diff_mean_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-2.1073371727013472e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/diff_median_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-4.431089443911629e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/diff_median_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-3.6302455828810762e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/diff_median_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-3.0182194539824496e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/diff_median_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-2.1741990988931392e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/dist_ratio.coeff_var" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.2535134907178689e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/eps.max" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "3.1304793630180408e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/eps.ratio" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.7257257257257255e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/eps.s" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "1.2462462462462458e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/expl_var.cor_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.4504466950463269e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/expl_var.cor_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.4544468138818916e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/expl_var.cov_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.46992196405882575e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/expl_var.cov_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.45983468292927693e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/expl_var_PC1.cor_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.45457431022484707e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/expl_var_PC1.cor_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.45392616765183647e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/expl_var_PC1.cov_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.46142849580778156e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/expl_var_PC1.cov_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.45931053577971276e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/h.max" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.8204171071868674e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/kurtosis" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-0.11157029767307569e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/lin_simple.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.7832164215426947e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/lin_simple.coef.max" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "7.260201764182019e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/lin_simple.coef.max_by_min" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "5.668913584404253e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/lin_simple.coef.min" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "1.268451259994506e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/lin_simple.intercept" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "47.400566740257986e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/lin_w_interact.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.8093056310332197e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/m0" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.5020080321285141e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/nb_fitness.cor" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-0.32204079044540435e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/nn_nb.cor" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.8505727788955659e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/nn_nb.mean_ratio" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.8438359294785656e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/nn_nb.sd_ratio" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.940363412465665e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/number_of_peaks" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "1.0e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/quad_simple.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "1.0e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/quad_simple.cond" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "1.000000000000002e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/quad_w_interact.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "1.0e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/ratio_mean_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.5058448124144345e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/ratio_mean_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.5927321155877129e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/ratio_mean_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.666587958406698e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/ratio_mean_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.7575474264643358e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/ratio_median_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.4985973776036545e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/ratio_median_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.5900713867299952e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/ratio_median_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.6590513207097196e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/ratio_median_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.7540475760373395e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_5" , "http://w3id.org/ontoopt/skewness" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.4885266789513537e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_1_dim_30" , "http://w3id.org/ontoopt/diff_mean_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-3.088852259550725e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_1_dim_30" , "http://w3id.org/ontoopt/diff_mean_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-2.3978265887406867e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_1_dim_30" , "http://w3id.org/ontoopt/diff_mean_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-1.8937512501652645e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_1_dim_30" , "http://w3id.org/ontoopt/diff_mean_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-1.236999056107111e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_1_dim_30" , "http://w3id.org/ontoopt/diff_median_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-3.028951589558236e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_1_dim_30" , "http://w3id.org/ontoopt/diff_median_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-2.3608842383150908e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_1_dim_30" , "http://w3id.org/ontoopt/diff_median_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-1.866137596886329e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_1_dim_30" , "http://w3id.org/ontoopt/diff_median_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-1.2073119289974752e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_1_dim_30" , "http://w3id.org/ontoopt/dist_ratio.coeff_var" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.14774584558911977e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_1_dim_30" , "http://w3id.org/ontoopt/eps.max" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "3877.8284145894613e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_1_dim_30" , "http://w3id.org/ontoopt/eps.ratio" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "3.8288288288288292e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_1_dim_30" , "http://w3id.org/ontoopt/eps.s" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "4.42942942942943e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_1_dim_30" , "http://w3id.org/ontoopt/expl_var.cor_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.12150000000000016e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_1_dim_30" , "http://w3id.org/ontoopt/expl_var.cor_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.10053327115229979e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_1_dim_30" , "http://w3id.org/ontoopt/expl_var.cov_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.09496402090459473e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_1_dim_30" , "http://w3id.org/ontoopt/expl_var.cov_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.09540647512547464e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_1_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cor_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.11299999999999955e0" ,
